course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,subject,level,content_duration,subject
831940,Fundamentals of Accounting for Business Owners,https://www.udemy.com/fundamentals-of-accounting-for-business-owners/,True,20,217,0,47,Business Finance,Beginner Level,2.5,Business Finance
1220862,"The True ' Secret Sauce  For Stock Market Success""",https://www.udemy.com/stockmarketsuccesssecretsauce/,True,200,23,2,30,Business Finance,All Levels,3.0,Business Finance
112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,True,95,4103,19,15,Business Finance,Beginner Level,1.0,Business Finance
881062,Options Basics & Trading With Small Capital! - Level 1,https://www.udemy.com/options-basics-trading-with-small-capital/,True,30,120,17,19,Business Finance,Beginner Level,2.0,Business Finance
1171994,A Beginner's Guide to Quantopian Futures API,https://www.udemy.com/quantopian-futures/,True,20,936,6,11,Business Finance,Intermediate Level,1.5,Business Finance
600316,"High-Frequency Trading #1: Basics, History & Strategies",https://www.udemy.com/high-frequency-trading-1-basics-history-strategies-forex-stocks/,True,50,2222,24,11,Business Finance,All Levels,0.6,Business Finance
42645,"Backspreads, Diagonals and Butterflies - Advanced Strategies",https://www.udemy.com/calendars-diagonals-butterfly-spreads/,True,60,737,41,10,Business Finance,Expert Level,2.0,Business Finance
1151092,Options Trading - Calendar Spread Course for Every Trader,https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/,True,200,1113,11,17,Business Finance,All Levels,1.5,Business Finance
625568,Charting for Beginners 101: Technical Analysis Demystified,https://www.udemy.com/charting-for-beginners-101/,True,45,2230,102,10,Business Finance,All Levels,1.5,Business Finance
1032234,Mastering the Market : (Technical Analysis + Candlestick),https://www.udemy.com/mastering-the-market-volume-i/,True,90,18,7,97,Business Finance,All Levels,7.0,Business Finance
192724,Certificate Program in Financial Accounting,https://www.udemy.com/certificate-program-in-financial-accounting/,True,50,1047,3,20,Business Finance,All Levels,4.5,Business Finance
47504,Use Crowdfunding Effectively With Indiegogo and Kickstarter,https://www.udemy.com/learncrowdfunding/,False,0,6533,32,9,Business Finance,All Levels,2.0,Business Finance
1232282,The Cash Flow Statement - An Introduction,https://www.udemy.com/cash-flow-statement-introduction/,True,50,0,0,10,Business Finance,Beginner Level,1.5,Business Finance
931588,Learn to trade Chart Patterns,https://www.udemy.com/learn-to-trade-chart-patterns/,True,20,75,8,23,Business Finance,Intermediate Level,2.0,Business Finance
680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/,True,195,1723,38,24,Business Finance,Beginner Level,1.0,Business Finance
597424,Sell like a Pro: Insider Secrets of Successful Selling!,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/,True,115,12,1,25,Business Finance,All Levels,2.5,Business Finance
655300,Accounting for Beginners : Learn Basics in under 1 Hour,https://www.udemy.com/accounting-for-beginners-how-to-do-accounting-super-easily/,True,50,1971,13,20,Business Finance,Beginner Level,1.5,Business Finance
822514,CAIIB Advanced Bank Management (Part I),https://www.udemy.com/statistics-regression-analysis/,True,25,2953,20,211,Business Finance,All Levels,20.5,Business Finance
42642,The Basics Of Volume Analysis,https://www.udemy.com/volume-analysis-basis/,True,60,611,57,13,Business Finance,All Levels,1.5,Business Finance
443584,Option selling trading as income source. Beginners friendly,https://www.udemy.com/option-trading/,True,195,1276,46,61,Business Finance,All Levels,6.0,Business Finance
406922,How to Invest in Stocks + Billionaire Investing Tips,https://www.udemy.com/how-to-invest-in-stocks-warren-buffett/,True,40,1643,18,19,Business Finance,All Levels,2.0,Business Finance
910650,Forex Trading: Comprehensive & Concise Forex Trading Course,https://www.udemy.com/forex-trading-comprehensive-concise-forex-trading-course/,True,160,2379,33,44,Business Finance,All Levels,3.5,Business Finance
734280,Aprende a llevar la contabilidad de forma informatizada,https://www.udemy.com/contabilidad-informatizada/,True,25,6,1,27,Business Finance,Beginner Level,4.5,Business Finance
1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,https://www.udemy.com/3-little-pigs-a-multiple-timeframe-forex-trading-strategy/,True,20,18,0,6,Business Finance,All Levels,1.5,Business Finance
155344,Introduction to Bookkeeping (Accounting),https://www.udemy.com/introduction-to-bookkeeping/,True,20,3251,10,59,Business Finance,Beginner Level,12.0,Business Finance
28172,Practical Trading on Financial Futures & Options Markets,https://www.udemy.com/getting-started-with-option-spreads/,True,50,43,0,25,Business Finance,Beginner Level,4.0,Business Finance
510178,Accounting Bank Reconciliation Statement (College Level),https://www.udemy.com/bankreconciliationstatement/,True,20,2189,4,16,Business Finance,All Levels,1.5,Business Finance
168358,Basel II,https://www.udemy.com/basel-ii/,True,50,78,6,57,Business Finance,All Levels,3.5,Business Finance
283780,Build a DCF Model from Scratch,https://www.udemy.com/build-a-dcf-model/,False,0,4653,395,5,Business Finance,All Levels,0.51666665,Business Finance
403468,Financial Accounting: The Complete Introductory Crash Course,https://www.udemy.com/university-level-introduction-to-financial-accounting/,True,100,2591,44,69,Business Finance,All Levels,10.0,Business Finance
533458,How to Obtain a Business Loan,https://www.udemy.com/how-to-obtain-a-business-loan/,True,20,1,1,12,Business Finance,All Levels,0.56666666,Business Finance
364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,https://www.udemy.com/finanzas-y-analisis-financiero-manejo-seguro-de-negocios/,True,20,50,18,13,Business Finance,Beginner Level,1.5,Business Finance
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,https://www.udemy.com/forex-robots/,True,130,315,49,41,Business Finance,All Levels,5.0,Business Finance
304422,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,True,20,16,2,10,Business Finance,All Levels,1.0,Business Finance
593962,Stock Fundamental Analysis with Excel,https://www.udemy.com/stock-fundamental-analysis-with-excel/,True,50,206,13,50,Business Finance,All Levels,10.0,Business Finance
545918,Stock Market Leverage: How to Start Trading Options Wisely,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/,True,95,2153,14,13,Business Finance,Beginner Level,1.5,Business Finance
151668,Introduction to Financial Modeling,https://www.udemy.com/financial-modeling-asimplemodel/,False,0,29167,1463,8,Business Finance,Intermediate Level,1.5,Business Finance
1051570,Transfer Pricing A Complete Analysis,https://www.udemy.com/transfer-pricing-a-complete-analysis/,True,50,1852,3,14,Business Finance,All Levels,2.5,Business Finance
610890,TRADING PSYCHOLOGY: Trading Mindset Mastery,https://www.udemy.com/trading-psychology-trading-mindset-mastery/,True,120,975,23,23,Business Finance,Intermediate Level,1.0,Business Finance
407658,Read financial statements as a stock investor,https://www.udemy.com/read-financial-statements-to-be-a-stock-investor/,True,20,56,8,18,Business Finance,Beginner Level,2.0,Business Finance
881778,資産運用の基礎を学ぶファイナンス入門,https://www.udemy.com/jun-sakai-trading-course5/,True,20,114,13,52,Business Finance,Beginner Level,4.0,Business Finance
682986,Effective Debt Collection Strategies,https://www.udemy.com/effective-debt-collection/,True,40,5,2,16,Business Finance,Intermediate Level,1.5,Business Finance
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,https://www.udemy.com/make-money-work-from-home-online-trade-forex-4-beginners/,True,45,2981,23,17,Business Finance,Beginner Level,1.0,Business Finance
508796,Accounting for School Students,https://www.udemy.com/cash-books-in-accountancy/,True,30,1311,2,12,Business Finance,All Levels,1.5,Business Finance
158140,9. Sinking Funds,https://www.udemy.com/sinking-funds/,True,20,205,1,5,Business Finance,All Levels,1.0,Business Finance
407984,Financial Model Basics: Build a model from start to finish,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,True,30,5057,142,13,Business Finance,Beginner Level,1.0,Business Finance
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,https://www.udemy.com/bitcoin-peer-investing/,True,25,366,45,41,Business Finance,All Levels,2.5,Business Finance
145220,1. Principles of Simple Interest ,https://www.udemy.com/principles-of-simple-interest/,True,20,1074,6,13,Business Finance,All Levels,1.0,Business Finance
773650,"Accounting Basics by Hector Garcia, CPA",https://www.udemy.com/accounting-explained-under-1-hour-by-hector-garcia-cpa/,False,0,1924,120,5,Business Finance,Beginner Level,1.0,Business Finance
891484,Forex Trading - Advanced Fundamental Analysis,https://www.udemy.com/forex-trading-advanced-fundamental-analysis/,True,20,1754,100,49,Business Finance,Intermediate Level,2.5,Business Finance
904240,A Guide To Trade Binary Options Like An Expert,https://www.udemy.com/a-guide-to-trade-binary-options-like-an-expert/,True,55,4,0,21,Business Finance,All Levels,1.0,Business Finance
191588,IAS 10 - Events After Reporting Date,https://www.udemy.com/ias-10-events-after-reporting-date/,False,0,2146,35,8,Business Finance,All Levels,1.0,Business Finance
760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,https://www.udemy.com/excel-4-accountants-bookkeepers-master-lookup-fuctions/,True,35,2638,140,12,Business Finance,All Levels,1.0,Business Finance
731150,How To Pay Less Tax (UK version),https://www.udemy.com/paylesstax/,True,50,13,2,98,Business Finance,All Levels,0.51666665,Business Finance
180362,The Securities Trade Lifecycle,https://www.udemy.com/the-securities-trade-lifecycle/,True,50,1182,110,22,Business Finance,All Levels,4.0,Business Finance
556068,Option Trading - How To Earn If You Can't Predict The Market,https://www.udemy.com/option-trading-how-to-earn/,True,145,2305,19,30,Business Finance,All Levels,1.5,Business Finance
73938,CFA Level I Workshop 2: Financial Reporting & Analysis I ,https://www.udemy.com/cfa-workshop-2/,True,20,126,2,5,Business Finance,All Levels,1.0,Business Finance
979616,"Investing In Stocks For Big Gains, Fundamental Investing",https://www.udemy.com/fundamental-analysis-of-stocks/,True,200,267,11,21,Business Finance,All Levels,2.0,Business Finance
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.udemy.com/introduction-to-horizon-2020/,True,20,11,1,6,Business Finance,Intermediate Level,1.0,Business Finance
514036,Crystal ball trading - foresee price with seasonal patterns,https://www.udemy.com/seasonality/,True,145,807,19,23,Business Finance,All Levels,6.0,Business Finance
41145,Learn Call Options and Put Options - Introduction to Options,https://www.udemy.com/learn-options-trading-introduction-call-put-options/,True,60,1017,74,20,Business Finance,Beginner Level,3.0,Business Finance
1214144,¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!,https://www.udemy.com/triunfar-en-la-bolsa-de-valores-no-requiere-de-experiencia/,False,0,338,7,6,Business Finance,Beginner Level,1.0,Business Finance
302456,Bookkeeping Made Simple,https://www.udemy.com/bookkeeping-made-simple/,True,40,61,16,22,Business Finance,All Levels,2.5,Business Finance
1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,https://www.udemy.com/hedge-fund-startup/,True,200,1406,71,54,Business Finance,Expert Level,1.5,Business Finance
805336,Introductory Forex Trading Course,https://www.udemy.com/introductory-forex-trading-course/,False,0,5931,158,15,Business Finance,Beginner Level,3.5,Business Finance
1225686,Learn Options on Futures for Hedging Options and Stocks,https://www.udemy.com/learn-options-on-futures-for-hedging-options-and-stocks/,True,60,51,2,6,Business Finance,Expert Level,0.7,Business Finance
359926,UK Tax Returns with HMRC,https://www.udemy.com/corporation-tax-returns-hmrc/,True,40,2,0,11,Business Finance,Beginner Level,1.0,Business Finance
941310,Matemática Financeira com HP12C e MS Excel,https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/,True,20,74,17,30,Business Finance,Beginner Level,4.5,Business Finance
284118,VPS for Forex Trading - Protect Your Forex Robots,https://www.udemy.com/forex-vps/,True,160,4252,225,24,Business Finance,All Levels,2.0,Business Finance
255280,WE WILL PAY YOU TO TRADE WITH US,https://www.udemy.com/trade-forex-the-professional-way-by-trading-live-with-us/,True,20,2101,51,11,Business Finance,All Levels,2.0,Business Finance
193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,True,40,70,3,15,Business Finance,All Levels,2.0,Business Finance
43291,La costruzione del budget di una proposta comunitaria,https://www.udemy.com/la-costruzione-del-budget-di-una-proposta-comunitaria/,True,50,10,1,5,Business Finance,Intermediate Level,1.0,Business Finance
1070886,Python Algo Trading: FX Trading with Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,True,200,453,42,33,Business Finance,Intermediate Level,3.0,Business Finance
64739,Professional Risk Manager (PRM) Certification: Level 1,https://www.udemy.com/professional-risk-manager-prm-certification-level-1/,True,50,116,10,51,Business Finance,All Levels,24.0,Business Finance
996542,Mastering Countertrend Trading : High Profit Trading Pattern,https://www.udemy.com/mastering-countertrend-trading/,True,40,14,5,11,Business Finance,All Levels,1.0,Business Finance
671548,Accounting Basics 101 for Understanding Business,https://www.udemy.com/working-capital-formula-secrets-revealed/,True,20,7,2,18,Business Finance,All Levels,1.0,Business Finance
932454,Contabilidad rápida y eficaz,https://www.udemy.com/contabilidad11/,True,40,379,60,60,Business Finance,All Levels,2.0,Business Finance
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,https://www.udemy.com/interactive-charts-in-excel/,True,30,843,54,34,Business Finance,All Levels,3.0,Business Finance
806122,Learn and Master the Basics of Finance,https://www.udemy.com/finance-101/,True,20,43,17,39,Business Finance,Beginner Level,3.0,Business Finance
312834,Professional Trading With Institutional Supply & Demand,https://www.udemy.com/professional-trading-with-institutional-supply-demand/,True,200,343,84,37,Business Finance,All Levels,5.5,Business Finance
410576,CFA® Level 1 2014 – Portfolio Management,https://www.udemy.com/portfolio-management-cfa-level-1/,True,40,124,2,10,Business Finance,All Levels,2.0,Business Finance
1189592,Learn How To Successfully Trade Forex: In 5 Simple Steps,https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/,True,95,64,7,44,Business Finance,All Levels,8.5,Business Finance
285638,Learn to Trade for Profit:Trading with Japanese Candlesticks,https://www.udemy.com/introduction-to-japanese-candlesticks/,True,60,16385,273,45,Business Finance,Beginner Level,3.0,Business Finance
221306,Accounting Is Easy (for Beginners),https://www.udemy.com/fundamentals-of-accountancy/,True,20,3870,12,90,Business Finance,All Levels,9.0,Business Finance
614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,https://www.udemy.com/forex-rate-parity-theories/,True,20,2239,4,7,Business Finance,All Levels,1.0,Business Finance
881378,Forex Trading -  Learn to Trade From Scratch!,https://www.udemy.com/forex-trading-ultimate-course-to-get-you-started/,True,20,1423,103,37,Business Finance,Beginner Level,1.5,Business Finance
1263966,Advanced Technical Analysis PART1!,https://www.udemy.com/advanced-technical-analysis-part1/,True,100,9,1,19,Business Finance,Intermediate Level,3.0,Business Finance
180360,Equity Swaps,https://www.udemy.com/equity-swaps/,True,50,394,25,18,Business Finance,All Levels,3.0,Business Finance
504036,Short Selling: Learn To Sell Stocks Before The Fall,https://www.udemy.com/short-selling-learn-to-sell-before-the-fall/,True,75,2276,106,19,Business Finance,Intermediate Level,1.5,Business Finance
1103718,Naked Put Options Trade Covered Call & Poor Man Covered Call,https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/,True,200,939,7,19,Business Finance,All Levels,1.5,Business Finance
537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,https://www.udemy.com/risk-analysis-in-capital-budgeting/,True,20,2268,4,47,Business Finance,All Levels,5.5,Business Finance
1194426,The Binary Institute - Introductory Course in Binary Options,https://www.udemy.com/the-binary-institute-introductory-course-in-binary-options-trading/,False,0,1121,12,6,Business Finance,All Levels,1.0,Business Finance
1167536,Learn to Trade Forex - from Beginner to Professional,https://www.udemy.com/learn-to-trade-forex-from-only-10-minutes-a-day/,True,195,89,7,64,Business Finance,All Levels,12.5,Business Finance
73068,Introduction to the CFA Program,https://www.udemy.com/cfa-introduction/,False,0,4248,66,6,Business Finance,Beginner Level,1.0,Business Finance
247558,A Complete Guide to Becoming a Trader on the Forex Market,https://www.udemy.com/make-a-living-with-forex/,True,25,562,11,15,Business Finance,All Levels,1.0,Business Finance
980408,Introduction to the economics of public services regulation,https://www.udemy.com/introduction-to-the-economics-of-public-services-regulation/,True,80,98,35,69,Business Finance,Intermediate Level,8.0,Business Finance
843536,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,https://www.udemy.com/forex-robot-trading-trend-is-our-friend-algo-trend/,True,120,54,11,12,Business Finance,All Levels,0.6,Business Finance
363058,Technical Trading and Investing Made Easy,https://www.udemy.com/technical-trading-and-investing-made-easy/,True,40,217,7,27,Business Finance,Intermediate Level,1.5,Business Finance
834606,Trading News Using Binary Options,https://www.udemy.com/trading-news/,True,145,1186,16,22,Business Finance,All Levels,1.5,Business Finance
544176,Trading strategies with common sense technical analysis,https://www.udemy.com/trading-strategies-with-common-sense-technical-analysis/,True,75,1750,71,29,Business Finance,All Levels,3.0,Business Finance
615602,Valuation of Goodwill for CA / CFA / CMA Exams,https://www.udemy.com/valuation-of-goodwill/,True,20,1509,0,9,Business Finance,All Levels,0.71666664,Business Finance
258954,CFA Level 1 - Derivatives,https://www.udemy.com/cfa-exam/,True,30,110,6,25,Business Finance,All Levels,4.0,Business Finance
634932,Inversión: Fundamentos del Trading para Principiantes,https://www.udemy.com/dinero-aprende-trading-y-se-exitoso/,True,125,285,6,18,Business Finance,Beginner Level,1.5,Business Finance
390198,Get out of Debt - The Power of Using Compounding Interest,https://www.udemy.com/get-out-of-debt-the-power-of-using-compounding-interest/,True,50,1195,3,7,Business Finance,All Levels,2.0,Business Finance
403602,Forex Killing Divergence - How to trade with precision,https://www.udemy.com/forex-killing-divergence-how-to-trade-with-precision/,True,20,1168,38,11,Business Finance,All Levels,0.68333334,Business Finance
581598,Commodity Futures Day Trading Strategies,https://www.udemy.com/futures-day-trade-course/,True,95,91,5,28,Business Finance,All Levels,5.0,Business Finance
645890,Aprende desde cero a operar el mercado de divisas FOREX,https://www.udemy.com/aprende-desde-cero-a-operar-el-mercado-de-divisas-forex/,True,90,16,4,24,Business Finance,All Levels,4.0,Business Finance
429080,Understanding Financial Derivatives,https://www.udemy.com/understanding-financial-derivatives/,True,20,16,1,11,Business Finance,Intermediate Level,2.0,Business Finance
43441,"Master 'Technical Analysis and Chart reading skills Bundle""",https://www.udemy.com/master-technical-analysis-and-chart-reading-skills-bundle/,True,120,3348,352,13,Business Finance,All Levels,3.0,Business Finance
42197,Options Spreads Bundle-  the heart of Options Trading,https://www.udemy.com/options-spreads-explained/,True,120,623,43,8,Business Finance,Intermediate Level,2.5,Business Finance
64173,Trading: How Transformative Learning Drives Expertise,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/,True,30,69,2,16,Business Finance,All Levels,1.0,Business Finance
136244,Triple P Trading Course,https://www.udemy.com/triple-p-trading-course/,True,20,797,15,16,Business Finance,All Levels,3.0,Business Finance
231256,FOREX Currency Trading For Beginners,https://www.udemy.com/forex-currency-trading-for-beginners/,True,25,35,2,28,Business Finance,Beginner Level,4.0,Business Finance
945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/,True,20,465,51,28,Business Finance,Beginner Level,1.0,Business Finance
32908,Finance and Accounting for Startups,https://www.udemy.com/finance-and-accounting-for-startups/,True,50,1175,92,75,Business Finance,All Levels,12.5,Business Finance
871358,Financial Modeling and Valuation: Complete Beginner to Pro,https://www.udemy.com/financial-modeling-and-valuation-complete-beginner-to-pro/,True,50,249,46,28,Business Finance,All Levels,5.0,Business Finance
1147458,Complete Trading Plan Course for Stocks & Forex (10 Hours),https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/,True,200,1087,14,61,Business Finance,All Levels,9.5,Business Finance
377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,True,60,6967,16,34,Business Finance,All Levels,1.0,Business Finance
385686,Basics of Business Statistics (College Level),https://www.udemy.com/statistics-for-accounting-and-finance-professionals/,True,20,2293,9,28,Business Finance,All Levels,2.0,Business Finance
849632,Write a Successful Business Grant Proposal,https://www.udemy.com/write-a-successful-business-grant-proposal/,True,20,6,0,23,Business Finance,Beginner Level,2.5,Business Finance
304424,Numbers for the  Business Plan,https://www.udemy.com/numbers-for-the-business-plan/,True,20,210,1,12,Business Finance,All Levels,1.5,Business Finance
73044,CFA Level I Foundation: Introduction to Financial Reporting,https://www.udemy.com/cfa-foundation-financial-reporting/,True,50,226,5,13,Business Finance,Beginner Level,5.5,Business Finance
467238,Advance Technical Analysis,https://www.udemy.com/advance-technical-analysis/,True,50,152,6,14,Business Finance,Expert Level,3.5,Business Finance
914164,Forex Basics: Learn how to read and analyze Forex charts,https://www.udemy.com/forex-basics-c/,True,195,11,0,45,Business Finance,Beginner Level,4.5,Business Finance
953432,Easy Finance For Startups,https://www.udemy.com/easy-finance-for-startups/,True,50,9,4,6,Business Finance,Beginner Level,0.6666667,Business Finance
936328,Learn to Trade Forex and Stocks: From Beginner to Advanced,https://www.udemy.com/tradeforex/,True,200,1645,25,42,Business Finance,All Levels,2.0,Business Finance
617976,Curso Completo del Mercado FOREX,https://www.udemy.com/curso-completo-del-mercado-forex/,True,200,359,86,50,Business Finance,All Levels,5.5,Business Finance
764010,Learn to Trade Forex Naked Price Action Wammie Trade,https://www.udemy.com/learn-to-trade-forex-naked-price-action-wammie-trade/,True,40,159,16,13,Business Finance,All Levels,1.0,Business Finance
323196,Master Finance in Three Hours,https://www.udemy.com/basic-finance-for-startups-smes-quick-clear-practical/,True,20,721,12,29,Business Finance,Beginner Level,3.0,Business Finance
375594,Financial Management - A Complete Study,https://www.udemy.com/financial-management-a-complete-study/,True,190,1941,128,527,Business Finance,All Levels,71.5,Business Finance
1056242,Practical Accounts Training A,https://www.udemy.com/mobile-practical-accounts-training-a/,True,35,2,0,127,Business Finance,Intermediate Level,31.5,Business Finance
1174084,Formação de preços em serviços,https://www.udemy.com/formacao-de-precos-em-servicos/,True,35,77,5,28,Business Finance,Intermediate Level,2.0,Business Finance
521952,Ultimate Guide To Trading Engulfing Candlestick Strategy,https://www.udemy.com/trading-engulfing-candle-top-trend-continuation-strategy/,True,200,185,36,25,Business Finance,All Levels,2.5,Business Finance
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",https://www.udemy.com/advanced-options-analysis/,True,60,968,81,10,Business Finance,Intermediate Level,2.0,Business Finance
944594,Strategy layout and Backtesting,https://www.udemy.com/strategy-layout-and-backtesting/,True,200,36,2,24,Business Finance,Expert Level,4.0,Business Finance
361286,Wealth Management,https://www.udemy.com/austalgroupwealth-management/,True,30,274,1,21,Business Finance,All Levels,3.5,Business Finance
1020244,Mental Models For Wall Street - Become A Better Trader,https://www.udemy.com/mental-models-for-wall-street/,False,0,1067,50,35,Business Finance,All Levels,2.0,Business Finance
518886,MQL4 Tutorial Golden Goose,https://www.udemy.com/mql4-tutorial-golden-goose-trading-tutorial/,True,20,135,5,12,Business Finance,Beginner Level,1.5,Business Finance
779678,Finding an Unlimited Amount of Investors,https://www.udemy.com/accredited-investors/,True,80,1187,6,6,Business Finance,All Levels,0.7,Business Finance
542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-tutorial-bootcamp-trading-robot-coding-in-metatrader4/,True,30,1278,33,23,Business Finance,Beginner Level,0.71666664,Business Finance
994118,Managing Budgets in the Public and Non Profit Sector,https://www.udemy.com/managing-budgets-in-the-public-and-non-profit-sector/,True,95,4,0,20,Business Finance,All Levels,2.0,Business Finance
155616,4. Ordinary Simple Annuities: The Basics,https://www.udemy.com/ordinary-simple-annuities-the-basics/,True,20,237,1,17,Business Finance,All Levels,1.5,Business Finance
616564,entiende la contabilidad y consigue un aumento de salario,https://www.udemy.com/fundamentos_de_contabilidad_foli/,True,20,260,18,17,Business Finance,Beginner Level,1.5,Business Finance
941120,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/,True,95,507,19,59,Business Finance,All Levels,2.0,Business Finance
414246,Bitcoin for Accountants,https://www.udemy.com/bitcoin-for-accountants/,False,0,3519,102,6,Business Finance,Beginner Level,1.0,Business Finance
537748,What is Bitcoin,https://www.udemy.com/what-is-bitcoin/,True,20,61,3,27,Business Finance,All Levels,5.0,Business Finance
1097288,Bookkeeping Practicals with Software,https://www.udemy.com/bookkeeping-practical-with-software/,True,35,1,0,130,Business Finance,Intermediate Level,31.5,Business Finance
258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,https://www.udemy.com/learn-mql4/,True,185,7941,713,40,Business Finance,All Levels,6.5,Business Finance
918688,How I Make Consistent Returns Trading Options,https://www.udemy.com/how-i-make-15-per-month-trading-options/,True,200,2310,162,26,Business Finance,All Levels,3.5,Business Finance
627706,Awaken the Accountant in You | Master the Accounting Basics,https://www.udemy.com/enlightened-accountant-master-accounting-basics-in-no-time/,True,35,1135,10,16,Business Finance,Beginner Level,1.5,Business Finance
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,https://www.udemy.com/corp-fin-101-fsa-ratios/,True,50,967,16,43,Business Finance,All Levels,8.0,Business Finance
478598,Forex Prep Academy for Beginners-Real trades!,https://www.udemy.com/forex-prep-academy-for-beginners/,True,75,1303,21,44,Business Finance,Beginner Level,3.0,Business Finance
280842,Take Your Career to the Next Level with MBA Finance,https://www.udemy.com/take-your-career-to-the-next-level-with-mba-finance/,True,50,618,10,19,Business Finance,All Levels,2.0,Business Finance
1031696,Introduction to Accounting - Analyzing Financial Statements,https://www.udemy.com/introduction-to-accounting-analyzing-financial-statements/,True,60,37,15,12,Business Finance,Intermediate Level,1.0,Business Finance
425338,Basics of Trading,https://www.udemy.com/basicsoftrading/,True,40,99,17,27,Business Finance,Beginner Level,1.0,Business Finance
166842,6. Annuities Due and Deferred,https://www.udemy.com/annuities-due-and-deferred/,True,20,170,0,16,Business Finance,All Levels,1.5,Business Finance
1231958,60 Minutes to Fundamental Accounting Skills,https://www.udemy.com/60-minute-fundamental-accounting-skills/,True,75,0,0,9,Business Finance,Beginner Level,2.5,Business Finance
54246,3 documentos clave para administrar tu empresa con éxito,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/,True,45,40,6,18,Business Finance,Intermediate Level,1.0,Business Finance
466558,Bonds For Beginners - A Guide To The Bond Markets,https://www.udemy.com/bonds-for-beginners-a-guide-to-fixed-income-investments/,True,20,106,14,24,Business Finance,Beginner Level,0.56666666,Business Finance
551968,The Blueprint for Successful Stock Trading,https://www.udemy.com/stock-market-millionaire-blueprint/,True,120,2697,331,15,Business Finance,All Levels,1.0,Business Finance
722174,Forex Trading MAKE YOUR FIRST TRADE TODAY!,https://www.udemy.com/trade-forex/,True,150,3523,46,45,Business Finance,All Levels,4.0,Business Finance
73860,Financial Risk Manager (FRM) Certification: Level I,https://www.udemy.com/financial-risk-manager-frm-certification-level-i/,True,50,87,25,113,Business Finance,All Levels,24.0,Business Finance
417088,Do Your Own Accounts,https://www.udemy.com/doyourownaccounts/,True,35,42,2,13,Business Finance,All Levels,1.5,Business Finance
625670,Technical Charting,https://www.udemy.com/technical-charting/,True,20,4,1,6,Business Finance,Intermediate Level,1.0,Business Finance
1062144,Aprende a invertir sin capital,https://www.udemy.com/aprende-a-invertir-sin-capital/,True,130,649,37,29,Business Finance,Beginner Level,1.5,Business Finance
765562,"Comprehensive Guide to Financial Markets, Investing &Trading",https://www.udemy.com/financial-markets-a-to-z-for-beginners/,True,60,4187,600,79,Business Finance,Beginner Level,9.0,Business Finance
1023670,Investing in stocks: Avoid stock market loss,https://www.udemy.com/avoid-investment-lossesforecast-the-next-recession/,True,125,1136,12,13,Business Finance,Beginner Level,1.0,Business Finance
499504,Disminuye deudas en tu hogar en menos de 30 días,https://www.udemy.com/disminuye-deudas-en-tu-hogar/,True,20,65,3,15,Business Finance,Beginner Level,1.5,Business Finance
